"","company","means_of_exchange","orig_yr","orig_loc_port_modern","orig_loc_region_modern","orig_loc_lat","orig_loc_long","dest_yr","dest_loc_port","dest_loc_region","dest_loc_lat","dest_loc_long","textile_quantity","textile_unit","textile_category","textile_name","textile_color_arch","textile_pattern_arch","textile_process_arch","textile_fiber_arch","textile_geography_arch","textile_quality_arch","textile_quality_inferred","value_per_piece","deb_dec","quant_ells","units_ells","ID","colorGroup","orig_country","dest_country"
"5372","VOC","1 ship: Barneveld",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,400,"pees",NA,"Bherms",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,1662,NA,NA,"VOC_5372","No color indicated","Indonesia","Netherlands"
"5373","VOC","1 ship: Berbices",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,400,"pees",NA,"Bherms",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,1662,NA,NA,"VOC_5373","No color indicated","Indonesia","Netherlands"
"5374","VOC","1 ship: Herstelde Leeuw",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Zeeland","Netherlands",52.3679,4.9035,160,"pees",NA,"Bherms",NA,NA,NA,NA,"Surat",NA,"Inexpensive",3,443.625,NA,NA,"VOC_5374","No color indicated","Indonesia","Netherlands"
"5375","VOC","1 ship: Zanderburg",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Zeeland","Netherlands",52.3679,4.9035,300,"pees",NA,"Bherms",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,1246.5,NA,NA,"VOC_5375","No color indicated","Indonesia","Netherlands"
"5376","VOC","1 ship: Westhoven",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Zeeland","Netherlands",52.3679,4.9035,300,"pees",NA,"Bherms",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,1246.525,NA,NA,"VOC_5376","No color indicated","Indonesia","Netherlands"
"5377","VOC","1 ship: Horstendaal",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Delft","Netherlands",52.3679,4.9035,460,"pees",NA,"Bherms",NA,NA,NA,NA,"Surat",NA,"Mid-range",4,1690.125,NA,NA,"VOC_5377","No color indicated","Indonesia","Netherlands"
"5378","VOC","1 ship: Ter Horst",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Rotterdam","Netherlands",52.3679,4.9035,260,"pees",NA,"Bherms",NA,NA,NA,NA,"Surat",NA,"Mid-range",4,859.125,NA,NA,"VOC_5378","No color indicated","Indonesia","Netherlands"
"5379","VOC","1 ship: Rijnestein",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Rotterdam","Netherlands",52.3679,4.9035,200,"pees",NA,"Bherms",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,831,NA,NA,"VOC_5379","No color indicated","Indonesia","Netherlands"
"5380","VOC","1 ship: Huis te Hemert",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Hoorn","Netherlands",52.3679,4.9035,260,"pees",NA,"Bherms",NA,NA,NA,NA,"Surat",NA,"Mid-range",4,859.125,NA,NA,"VOC_5380","No color indicated","Indonesia","Netherlands"
"5381","VOC","1 ship: Beverwijk",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Hoorn","Netherlands",52.3679,4.9035,200,"pees",NA,"Bherms",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,831,NA,NA,"VOC_5381","No color indicated","Indonesia","Netherlands"
"5382","VOC","1 ship: Korssloot",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Enkhuizen","Netherlands",52.3679,4.9035,200,"pees",NA,"Bherms",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,831,NA,NA,"VOC_5382","No color indicated","Indonesia","Netherlands"
"5383","VOC","1 ship: Raadhuis van Enkhuizen",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Enkhuizen","Netherlands",52.3679,4.9035,100,"pees",NA,"Bherms",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,415.5,NA,NA,"VOC_5383","No color indicated","Indonesia","Netherlands"
"5384","VOC","3 ships: Ijsselmonde, Gelukkig Uur, Langerak",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Padang","Sumatra, Indonesia",-0.947,100.4171,1,"pees",NA,"Boutidars",NA,NA,NA,NA,"Surat",NA,"Expensive",45,45,NA,NA,"VOC_5384","No color indicated","Indonesia","Indonesia"
"5385","VOC","3 ships: Ijsselmonde, Gelukkig Uur, Langerak",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Padang","Sumatra, Indonesia",-0.947,100.4171,2,"pees",NA,"Boutidars",NA,NA,NA,NA,"Surat",NA,"Expensive",45,90,NA,NA,"VOC_5385","No color indicated","Indonesia","Indonesia"
"5386","VOC","3 ships: Ijsselmonde, Gelukkig Uur, Langerak",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Padang","Sumatra, Indonesia",-0.947,100.4171,1,"pees",NA,"Boutidars",NA,NA,NA,NA,"Surat",NA,"Expensive",45,45,NA,NA,"VOC_5386","No color indicated","Indonesia","Indonesia"
"5387","VOC","1 ship: Barneveld",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Amsterdam","Netherlands",52.3679,4.9035,1200,"pees",NA,"Carroots",NA,NA,NA,NA,"Surat",NA,"Inexpensive",1,1045.05,NA,NA,"VOC_5387","No color indicated","Indonesia","Netherlands"
"5388","VOC","1 ship: Mijnden",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Amsterdam","Netherlands",52.3679,4.9035,400,"pees",NA,"Carroots",NA,NA,NA,NA,"Surat",NA,"Inexpensive",1,348.3,NA,NA,"VOC_5388","No color indicated","Indonesia","Netherlands"
"5389","VOC","1 ship: Arion",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Amsterdam","Netherlands",52.3679,4.9035,800,"pees",NA,"Carroots",NA,NA,NA,NA,"Surat",NA,"Inexpensive",1,696.6,NA,NA,"VOC_5389","No color indicated","Indonesia","Netherlands"
"5390","VOC","1 ship: Herstelde Leeuw",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Zeeland","Netherlands",52.3679,4.9035,800,"pees",NA,"Carroots",NA,NA,NA,NA,"Surat",NA,"Inexpensive",1,790.45,NA,NA,"VOC_5390","No color indicated","Indonesia","Netherlands"
"5391","VOC","1 ship: Oosterstein",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Zeeland","Netherlands",52.3679,4.9035,400,"pees",NA,"Carroots",NA,NA,NA,NA,"Surat",NA,"Inexpensive",2,442.15,NA,NA,"VOC_5391","No color indicated","Indonesia","Netherlands"
"5392","VOC","1 ship: Wassenaar",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Delft","Netherlands",52.3679,4.9035,400,"pees",NA,"Carroots",NA,NA,NA,NA,"Surat",NA,"Inexpensive",1,348.3,NA,NA,"VOC_5392","No color indicated","Indonesia","Netherlands"
"5393","VOC","1 ship: Standvastigheid",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Rotterdam","Netherlands",52.3679,4.9035,400,"pees",NA,"Carroots",NA,NA,NA,NA,"Surat",NA,"Inexpensive",1,348.3,NA,NA,"VOC_5393","No color indicated","Indonesia","Netherlands"
"5394","VOC","1 ship: Huis te Hemert",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Enkhuizen","Netherlands",52.3679,4.9035,400,"pees",NA,"Carroots",NA,NA,NA,NA,"Surat",NA,"Inexpensive",1,348.3,NA,NA,"VOC_5394","No color indicated","Indonesia","Netherlands"
"5395","VOC","1 ship: Amazone",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Amsterdam","Netherlands",52.3679,4.9035,800,"pees",NA,"Carroots",NA,NA,NA,NA,"Surat",NA,"Inexpensive",1,703.275,NA,NA,"VOC_5395","No color indicated","Indonesia","Netherlands"
"5396","VOC","1 ship: Berbices",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Zeeland","Netherlands",52.3679,4.9035,800,"pees",NA,"Carroots",NA,NA,NA,NA,"Surat",NA,"Inexpensive",1,797.925,NA,NA,"VOC_5396","No color indicated","Indonesia","Netherlands"
"5397","VOC","1 ship: Schonewal",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Zeeland","Netherlands",52.3679,4.9035,400,"pees",NA,"Carroots",NA,NA,NA,NA,"Surat",NA,"Inexpensive",1,351,NA,NA,"VOC_5397","No color indicated","Indonesia","Netherlands"
"5398","VOC","1 ship: Koning Karel de Derde",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Delft","Netherlands",52.3679,4.9035,400,"pees",NA,"Carroots",NA,NA,NA,NA,"Surat",NA,"Inexpensive",1,351.65,NA,NA,"VOC_5398","No color indicated","Indonesia","Netherlands"
"5399","VOC","1 ship: Neptunus",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Rotterdam","Netherlands",52.3679,4.9035,800,"pees",NA,"Carroots",NA,NA,NA,NA,"Surat",NA,"Inexpensive",1,703.3,NA,NA,"VOC_5399","No color indicated","Indonesia","Netherlands"
"5400","VOC","1 ship: Haringtuin",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Enkhuizen","Netherlands",52.3679,4.9035,400,"pees",NA,"Carroots",NA,NA,NA,NA,"Surat",NA,"Inexpensive",1,351.65,NA,NA,"VOC_5400","No color indicated","Indonesia","Netherlands"
"5401","VOC","1 ship: Barneveld",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,800,"pees",NA,"Carroots",NA,NA,NA,NA,"Surat",NA,"Inexpensive",1,679.5,NA,NA,"VOC_5401","No color indicated","Indonesia","Netherlands"
"5402","VOC","1 ship: Berbices",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,400,"pees",NA,"Carroots",NA,NA,NA,NA,"Surat",NA,"Inexpensive",2,432.65,NA,NA,"VOC_5402","No color indicated","Indonesia","Netherlands"
"5403","VOC","1 ship: Zanderburg",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Zeeland","Netherlands",52.3679,4.9035,1200,"pees",NA,"Carroots",NA,NA,NA,NA,"Surat",NA,"Inexpensive",1,1112.175,NA,NA,"VOC_5403","No color indicated","Indonesia","Netherlands"
"5404","VOC","1 ship: Horstendaal",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Delft","Netherlands",52.3679,4.9035,400,"pees",NA,"Carroots",NA,NA,NA,NA,"Surat",NA,"Inexpensive",1,339.75,NA,NA,"VOC_5404","No color indicated","Indonesia","Netherlands"
"5405","VOC","1 ship: Rijnestein",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Rotterdam","Netherlands",52.3679,4.9035,400,"pees",NA,"Carroots",NA,NA,NA,NA,"Surat",NA,"Inexpensive",1,339.75,NA,NA,"VOC_5405","No color indicated","Indonesia","Netherlands"
"5406","VOC","1 ship: Beverwijk",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Hoorn","Netherlands",52.3679,4.9035,400,"pees",NA,"Carroots",NA,NA,NA,NA,"Surat",NA,"Inexpensive",1,339.75,NA,NA,"VOC_5406","No color indicated","Indonesia","Netherlands"
"5407","VOC","1 ship: Raadhuis van Enkhuizen",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Enkhuizen","Netherlands",52.3679,4.9035,400,"pees",NA,"Carroots",NA,NA,NA,NA,"Surat",NA,"Inexpensive",1,339.75,NA,NA,"VOC_5407","No color indicated","Indonesia","Netherlands"
"5408","VOC","1 ship: Barneveld",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Amsterdam","Netherlands",52.3679,4.9035,1200,"pees",NA,"Carroots",NA,NA,NA,NA,"Surat",NA,"Inexpensive",1,1130.4,NA,NA,"VOC_5408","No color indicated","Indonesia","Netherlands"
"5409","VOC","1 ship: Kokenge",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Amsterdam","Netherlands",52.3679,4.9035,800,"pees",NA,"Carroots",NA,NA,NA,NA,"Surat",NA,"Inexpensive",1,691.5,NA,NA,"VOC_5409","No color indicated","Indonesia","Netherlands"
"5410","VOC","1 ship: Donau",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Delft","Netherlands",52.3679,4.9035,400,"pees",NA,"Carroots",NA,NA,NA,NA,"Surat",NA,"Inexpensive",1,345.75,NA,NA,"VOC_5410","No color indicated","Indonesia","Netherlands"
"5411","VOC","1 ship: Standvastigheid",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Rotterdam","Netherlands",52.3679,4.9035,400,"pees",NA,"Carroots",NA,NA,NA,NA,"Surat",NA,"Inexpensive",1,345.75,NA,NA,"VOC_5411","No color indicated","Indonesia","Netherlands"
"5412","VOC","1 ship: Oude Zijpe",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Hoorn","Netherlands",52.3679,4.9035,400,"pees",NA,"Carroots",NA,NA,NA,NA,"Surat",NA,"Inexpensive",1,345.75,NA,NA,"VOC_5412","No color indicated","Indonesia","Netherlands"
"5413","VOC","1 ship: Korsslot",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Enkhuizen","Netherlands",52.3679,4.9035,400,"pees",NA,"Carroots",NA,NA,NA,NA,"Surat",NA,"Inexpensive",1,345.75,NA,NA,"VOC_5413","No color indicated","Indonesia","Netherlands"
"5414","VOC","1 ship: Avonturier",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,NA,"West Timor, Indonesia",-10.1771,123.607,3,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",4,10.35,NA,NA,"VOC_5414","No color indicated","Indonesia","Indonesia"
"5415","VOC","1 ship: Avonturier",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,NA,"West Timor, Indonesia",-10.1771,123.607,3,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",4,10.35,NA,NA,"VOC_5415","No color indicated","Indonesia","Indonesia"
"5416","VOC","1 ship: Mijnden",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Amsterdam","Netherlands",52.3679,4.9035,300,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Inexpensive",2,537.65,NA,NA,"VOC_5416","No color indicated","Indonesia","Netherlands"
"5417","VOC","1 ship: Oosterstein",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Zeeland","Netherlands",52.3679,4.9035,300,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Inexpensive",2,537.65,NA,NA,"VOC_5417","No color indicated","Indonesia","Netherlands"
"5418","VOC","1 ship: Schonewal",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Zeeland","Netherlands",52.3679,4.9035,300,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Inexpensive",2,537.975,NA,NA,"VOC_5418","No color indicated","Indonesia","Netherlands"
"5419","VOC","1 ship: Koning Karel de Derde",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Delft","Netherlands",52.3679,4.9035,300,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Inexpensive",2,537.975,NA,NA,"VOC_5419","No color indicated","Indonesia","Netherlands"
"5420","VOC","1 ship: Zanderburg",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Zeeland","Netherlands",52.3679,4.9035,300,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Inexpensive",2,548.65,NA,NA,"VOC_5420","No color indicated","Indonesia","Netherlands"
"5421","VOC","1 ship: Barneveld",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Amsterdam","Netherlands",52.3679,4.9035,300,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Inexpensive",2,538.1,NA,NA,"VOC_5421","No color indicated","Indonesia","Netherlands"
"5422","VOC","1 ship: Noordbeek",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Amsterdam","Netherlands",52.3679,4.9035,250,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Inexpensive",3,562.525,NA,NA,"VOC_5422","No color indicated","Indonesia","Netherlands"
"5423","VOC","1 ship: Herstelde Leeuw",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Zeeland","Netherlands",52.3679,4.9035,600,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,2542.875,NA,NA,"VOC_5423","No color indicated","Indonesia","Netherlands"
"5424","VOC","1 ship: Wassenaar",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Delft","Netherlands",52.3679,4.9035,450,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",4,1410,NA,NA,"VOC_5424","No color indicated","Indonesia","Netherlands"
"5425","VOC","1 ship: Schonewal",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Zeeland","Netherlands",52.3679,4.9035,200,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,824.65,NA,NA,"VOC_5425","No color indicated","Indonesia","Netherlands"
"5426","VOC","1 ship: Samson",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Hoorn","Netherlands",52.3679,4.9035,450,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",4,1408.95,NA,NA,"VOC_5426","No color indicated","Indonesia","Netherlands"
"5427","VOC","1 ship: Haringtuin",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Enkhuizen","Netherlands",52.3679,4.9035,200,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,824.65,NA,NA,"VOC_5427","No color indicated","Indonesia","Netherlands"
"5428","VOC","1 ship: Berbices",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,250,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Inexpensive",3,558.5,NA,NA,"VOC_5428","No color indicated","Indonesia","Netherlands"
"5429","VOC","1 ship: Grimmestein",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,800,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,3207.7,NA,NA,"VOC_5429","No color indicated","Indonesia","Netherlands"
"5430","VOC","1 ship: Doornik",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,400,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,1603.85,NA,NA,"VOC_5430","No color indicated","Indonesia","Netherlands"
"5431","VOC","1 ship: Popkensburg",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,400,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,1603.85,NA,NA,"VOC_5431","No color indicated","Indonesia","Netherlands"
"5432","VOC","1 ship: Herstelde Leeuw",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Zeeland","Netherlands",52.3679,4.9035,400,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,1603.85,NA,NA,"VOC_5432","No color indicated","Indonesia","Netherlands"
"5433","VOC","1 ship: Zanderburg",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Zeeland","Netherlands",52.3679,4.9035,250,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Inexpensive",3,558.5,NA,NA,"VOC_5433","No color indicated","Indonesia","Netherlands"
"5434","VOC","1 ship: Westhoven",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Zeeland","Netherlands",52.3679,4.9035,400,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,1603.85,NA,NA,"VOC_5434","No color indicated","Indonesia","Netherlands"
"5435","VOC","1 ship: Horstendaal",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Delft","Netherlands",52.3679,4.9035,400,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,1603.85,NA,NA,"VOC_5435","No color indicated","Indonesia","Netherlands"
"5436","VOC","1 ship: Rijnestein",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Rotterdam","Netherlands",52.3679,4.9035,400,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,1603.6,NA,NA,"VOC_5436","No color indicated","Indonesia","Netherlands"
"5437","VOC","1 ship: Beverwijk",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Hoorn","Netherlands",52.3679,4.9035,400,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,1603.85,NA,NA,"VOC_5437","No color indicated","Indonesia","Netherlands"
"5438","VOC","1 ship: Korssloot",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Enkhuizen","Netherlands",52.3679,4.9035,400,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,1603.85,NA,NA,"VOC_5438","No color indicated","Indonesia","Netherlands"
"5439","VOC","1 ship: Donau",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Delft","Netherlands",52.3679,4.9035,450,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",4,1434.55,NA,NA,"VOC_5439","No color indicated","Indonesia","Netherlands"
"5440","VOC","1 ship: Standvastigheid",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Rotterdam","Netherlands",52.3679,4.9035,1450,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",4,5669.925,NA,NA,"VOC_5440","No color indicated","Indonesia","Netherlands"
"5441","VOC","1 ship: Oude Zijpe",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Hoorn","Netherlands",52.3679,4.9035,200,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,847.075,NA,NA,"VOC_5441","No color indicated","Indonesia","Netherlands"
"5442","VOC","1 ship: Barneveld",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Amsterdam","Netherlands",52.3679,4.9035,400,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,1695.2,NA,NA,"VOC_5442","No color indicated","Indonesia","Netherlands"
"5443","VOC","1 ship: Mijnden",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Amsterdam","Netherlands",52.3679,4.9035,1200,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,5085.75,NA,NA,"VOC_5443","No color indicated","Indonesia","Netherlands"
"5444","VOC","1 ship: Arion",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Amsterdam","Netherlands",52.3679,4.9035,400,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,1695.25,NA,NA,"VOC_5444","No color indicated","Indonesia","Netherlands"
"5445","VOC","1 ship: Oosterstein",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Zeeland","Netherlands",52.3679,4.9035,400,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,1695.25,NA,NA,"VOC_5445","No color indicated","Indonesia","Netherlands"
"5446","VOC","1 ship: Standvastigheid",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Rotterdam","Netherlands",52.3679,4.9035,200,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,847.625,NA,NA,"VOC_5446","No color indicated","Indonesia","Netherlands"
"5447","VOC","1 ship: Limburg",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Hoorn","Netherlands",52.3679,4.9035,200,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,847.625,NA,NA,"VOC_5447","No color indicated","Indonesia","Netherlands"
"5448","VOC","1 ship: Huis te Hemert",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Enkhuizen","Netherlands",52.3679,4.9035,400,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,1695.25,NA,NA,"VOC_5448","No color indicated","Indonesia","Netherlands"
"5449","VOC","1 ship: Unie",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Amsterdam","Netherlands",52.3679,4.9035,800,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,3298.875,NA,NA,"VOC_5449","No color indicated","Indonesia","Netherlands"
"5450","VOC","1 ship: Amazone",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Amsterdam","Netherlands",52.3679,4.9035,600,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,2473.95,NA,NA,"VOC_5450","No color indicated","Indonesia","Netherlands"
"5451","VOC","1 ship: Berbices",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Zeeland","Netherlands",52.3679,4.9035,600,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,2473.95,NA,NA,"VOC_5451","No color indicated","Indonesia","Netherlands"
"5452","VOC","1 ship: Koning Karel de Derde",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Delft","Netherlands",52.3679,4.9035,200,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,824.65,NA,NA,"VOC_5452","No color indicated","Indonesia","Netherlands"
"5453","VOC","1 ship: Neptunus",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Rotterdam","Netherlands",52.3679,4.9035,982,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,4049.025,NA,NA,"VOC_5453","No color indicated","Indonesia","Netherlands"
"5454","VOC","1 ship: Barneveld",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Amsterdam","Netherlands",52.3679,4.9035,1200,"pees",NA,"Chintz",NA,NA,NA,NA,"Surat",NA,"Mid-range",5,5082.55,NA,NA,"VOC_5454","No color indicated","Indonesia","Netherlands"
